Gene	fit_value	Predicted_Proximal_APA	Loci	Synthego_G1_1_30_S2_PDUI	Synthego_G1_1_32_S4_PDUI	Synthego_G1_2_2_S6_PDUI	Synthego_G1_24hour_A_S43_PDUI	Synthego_G1_24hour_B_S57_PDUI	Synthego_G1_24hour_C_S59_PDUI	Synthego_G1_4hour_A_S54_PDUI	Synthego_G1_4hour_B_S55_PDUI	Synthego_G1_4hour_C_S56_PDUI	Synthego_G1_Control_A_S61_PDUI	Synthego_G1_Control_B_S50_PDUI	Synthego_G1_Control_C_S49_PDUI	Synthego_G1_Cytoplasm1_S71_PDUI	Synthego_G1_Cytoplasm2_S72_PDUI	Synthego_G1_Cytoplasm3_S73_PDUI	Synthego_G1_Ethanol_Control_2_S28_PDUI	Synthego_G1_Ethanol_Control_3_S29_PDUI	Synthego_G1_Ethanol_Control_4_S30_PDUI	Synthego_G1_Ethanol_Treated_24hour_2_S34_PDUI	Synthego_G1_Ethanol_Treated_24hour_3_S35_PDUI	Synthego_G1_Ethanol_Treated_24hour_4_S36_PDUI	Synthego_G1_Ethanol_Treated_3hour_2_S31_PDUI	Synthego_G1_Ethanol_Treated_3hour_3_S32_PDUI	Synthego_G1_Ethanol_Treated_3hour_4_S33_PDUI	Synthego_G1_Nuclear1_S65_PDUI	Synthego_G1_Nuclear2_S66_PDUI	Synthego_G1_Nuclear3_S67_PDUI	Synthego_G1_Peroxide_Treated_3hour_2_S16_PDUI	Synthego_G1_Peroxide_Treated_3hour_3_S17_PDUI	Synthego_G1_Peroxide_Treated_3hour_4_S18_PDUI	Synthego_G1_Peroxide_Treated_Control_2_S13_PDUI	Synthego_G1_Peroxide_Treated_Control_3_S14_PDUI	Synthego_G1_Peroxide_Treated_Control_4_S15_PDUI	Synthego_Wildtype_1_30_S1_PDUI	Synthego_Wildtype_1_32_S3_PDUI	Synthego_Wildtype_2_2_S5_PDUI	Synthego_Wildtype_24hour_A_S58_PDUI	Synthego_Wildtype_24hour_B_S53_PDUI	Synthego_Wildtype_24hour_C_S48_PDUI	Synthego_Wildtype_4hour_A1_S45_PDUI	Synthego_Wildtype_4hour_A2_S46_PDUI	Synthego_Wildtype_4hour_B_S51_PDUI	Synthego_Wildtype_4hour_C_S52_PDUI	Synthego_Wildtype_Control_A_S44_PDUI	Synthego_Wildtype_Control_B_S60_PDUI	Synthego_Wildtype_Control_C_S47_PDUI	Synthego_Wildtype_Cytoplasm1_S68_PDUI	Synthego_Wildtype_Cytoplasm2_S69_PDUI	Synthego_Wildtype_Cytoplasm3_S70_PDUI	Synthego_Wildtype_Ethanol_Control_2_S19_PDUI	Synthego_Wildtype_Ethanol_Control_3_S20_PDUI	Synthego_Wildtype_Ethanol_Control_4_S21_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_2_S25_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_3_S26_PDUI	Synthego_Wildtype_Ethanol_Treated_24hour_4_S27_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_2_S22_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_3_S23_PDUI	Synthego_Wildtype_Ethanol_Treated_3hour_4_S24_PDUI	Synthego_Wildtype_Nuclear1_S62_PDUI	Synthego_Wildtype_Nuclear2_S63_PDUI	Synthego_Wildtype_Nuclear3_S64_PDUI	Synthego_Wildtype_Peroxide_Control_2_S7_PDUI	Synthego_Wildtype_Peroxide_Control_3_S8_PDUI	Synthego_Wildtype_Peroxide_Control_4_S9_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_2_S10_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_3_S11_PDUI	Synthego_Wildtype_Peroxide_Treated_3hour_4_S12_PDUI
XM_024453221.1|IMP4|chr2|+	3772.0	130346624	chr2:130346356-130347683	0.02	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.01	NA	0.03	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.01	0.01	NA	0.01	0.01	0.02	0.01	0.01	0.02	0.03	0.01	0.03	0.02	0.01	0.03	0.01	0.03	0.01	0.02	0.00	0.00	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.02	0.01
XM_024453220.1|IMP4|chr2|+	3449.3	130346624	chr2:130346356-130347808	0.03	0.02	0.01	0.03	0.01	0.02	0.02	0.02	0.01	0.02	0.02	0.02	0.03	0.02	0.01	0.03	0.01	0.01	0.03	0.01	0.03	0.02	0.02	0.02	NA	0.03	0.01	0.02	0.02	0.01	0.01	0.02	0.01	0.03	0.03	0.02	0.02	0.01	0.02	NA	0.02	0.01	0.02	0.02	0.01	0.02	0.03	0.02	0.04	0.02	0.02	0.03	0.01	0.03	0.01	0.02	0.00	0.01	0.03	0.03	0.02	0.02	0.01	0.01	0.02	0.02	0.01
NM_001371734.1|IMP4|chr2|+	3112.4	130346624	chr2:130346356-130347967	0.04	0.03	0.01	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.03	0.02	0.01	0.03	0.03	0.01	0.03	0.02	0.04	0.03	0.02	0.02	NA	0.02	0.01	0.02	0.02	0.02	0.02	0.02	0.01	0.04	0.03	0.02	0.02	0.02	0.02	NA	0.02	0.02	0.03	0.04	0.02	0.02	0.04	0.02	0.04	0.03	0.03	0.04	0.02	0.03	0.01	0.02	0.02	0.02	0.04	0.03	0.02	0.02	0.02	0.02	0.03	0.02	0.02
NM_001085365.2|MZT2A|chr2|-	686301.8	131484067	chr2:131483960-131484218	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_024453050.1|MZT2A|chr2|-	666417.9	131484067	chr2:131483972-131484218	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_017004912.2|FASTKD1|chr2|-	234.4	169529753	chr2:169527880-169529926	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	NA	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	NA	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	NA	0.00	0.00	0.00	0.00	0.01	0.00	0.00
NM_001322046.2|FASTKD1|chr2|-	337.7	169529753	chr2:169528508-169529926	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	NA	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	NA	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_004882.4|CIR1|chr2|-	322.2	174349021	chr2:174348022-174349172	NA	NA	NA	NA	0.38	NA	0.48	0.67	NA	0.37	NA	0.32	0.29	0.36	NA	0.39	0.65	0.41	0.36	0.27	0.43	0.42	0.94	0.53	0.46	NA	NA	0.49	0.66	0.45	0.41	0.40	0.51	NA	NA	NA	0.36	0.34	0.59	NA	NA	0.37	0.59	0.46	0.29	0.50	0.23	NA	NA	0.47	NA	0.33	0.52	0.35	0.37	0.66	0.46	0.47	0.41	0.52	NA	NA	NA	0.43	0.62	0.56	0.44
NM_001002258.5|ATP5MC3|chr2|-	1270195.0	175178145	chr2:175176258-175178402	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001190329.2|ATP5MC3|chr2|-	2552704.0	175178143	chr2:175176258-175179250	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	0.00	0.00	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_001395170.1|HNRNPA3|chr2|+	2015.3	177222211	chr2:177222060-177223959	0.30	0.26	0.18	0.37	0.18	0.19	0.20	0.16	0.23	0.24	0.13	0.19	0.11	0.18	0.30	0.29	0.29	0.31	0.39	0.26	0.29	0.25	0.39	0.32	0.15	0.11	0.17	0.23	0.22	0.14	0.17	0.14	0.19	0.25	0.32	0.09	0.26	0.18	0.32	0.29	0.28	0.26	0.30	0.32	0.26	0.16	0.26	0.25	0.17	0.20	0.39	0.41	0.25	0.24	0.13	0.21	0.32	0.18	0.32	0.34	0.29	0.19	0.13	0.21	0.19	0.17	0.19
NM_001330247.2|HNRNPA3|chr2|+	408450.7	177219776	chr2:177219408-177223959	0.03	0.02	0.02	0.03	0.04	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.07	NA	0.02	0.02	0.03	0.02	0.03	0.02	0.03	0.02	0.02	0.03	0.04	0.03	0.03	0.03	0.03	0.04	0.04	0.03	0.04	0.03	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.05	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
NM_001329239.2|TFPI|chr2|-	42593.6	187466809	chr2:187464230-187467042	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.04	0.00	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01
XM_011511709.3|TFPI|chr2|-	473250.0	187466891	chr2:187466796-187467042	0.87	1.00	0.95	0.88	0.54	0.59	0.63	0.54	0.49	0.59	0.84	0.73	0.27	0.84	0.82	0.71	0.69	0.66	0.90	0.69	0.81	0.69	0.68	0.72	1.00	0.80	0.00	0.65	0.85	0.64	0.52	0.62	0.52	1.00	1.00	1.00	0.82	0.73	0.87	0.81	0.88	0.81	0.76	0.97	0.68	0.81	0.83	1.00	0.85	0.64	0.88	0.77	0.75	0.76	0.72	0.61	0.72	0.67	0.37	0.73	0.48	0.60	0.42	0.57	0.60	0.63	0.67
XM_006712720.4|TFPI|chr2|-	478155.5	187466891	chr2:187466798-187467042	0.87	1.00	0.95	0.88	0.54	0.59	0.63	0.54	0.49	0.59	0.84	0.73	0.27	0.84	0.82	0.71	0.69	0.66	0.90	0.69	0.81	0.69	0.68	0.72	1.00	0.80	0.00	0.65	0.85	0.64	0.52	0.62	0.52	1.00	1.00	1.00	0.82	0.73	0.87	0.81	0.88	0.81	0.76	0.97	0.68	0.81	0.84	1.00	0.85	0.64	0.88	0.77	0.75	0.76	0.72	0.61	0.72	0.67	0.37	0.73	0.48	0.60	0.42	0.57	0.60	0.63	0.67
XM_024453062.1|TFPI|chr2|-	52910.3	187478580	chr2:187477809-187478803	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
NM_001318941.3|TFPI|chr2|-	524091.5	187478651	chr2:187478578-187478803	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_002156.5|HSPD1|chr2|-	250109.6	197486802	chr2:197486584-197487198	0.84	0.78	0.77	0.83	0.79	NA	0.78	NA	NA	0.79	0.66	0.71	0.40	0.30	0.31	0.78	0.83	0.85	0.82	NA	0.85	0.97	NA	0.88	NA	0.29	NA	0.91	0.76	NA	NA	NA	0.95	0.70	0.62	0.88	0.73	NA	0.76	NA	0.74	0.75	0.63	NA	NA	NA	0.29	0.30	0.39	0.74	0.68	0.79	0.77	0.88	0.88	0.81	0.70	NA	0.33	0.29	0.38	NA	NA	1.00	1.00	NA	0.99
NM_002157.3|HSPE1|chr2|+	878005.2	197503382	chr2:197503209-197503449	0.38	0.28	0.28	0.32	0.26	0.30	0.28	0.28	0.25	0.28	0.29	0.27	0.15	0.18	0.22	0.26	0.28	0.28	0.24	0.23	0.26	0.24	0.31	0.24	0.11	0.20	0.13	0.26	0.28	0.27	0.27	0.25	0.25	0.30	0.18	0.29	0.25	0.23	0.27	0.32	0.28	0.30	0.31	0.26	0.29	0.29	0.22	0.24	0.25	0.25	0.29	0.33	0.24	0.25	0.22	0.28	0.24	0.31	0.18	0.24	0.19	0.28	0.27	0.28	0.29	0.28	0.29
XM_011511230.3|NDUFB3|chr2|+	22755.7	201085610	chr2:201085459-201085750	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001127184.4|CFLAR|chr2|+	726933.5	201141525	chr2:201141374-201141596	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00
XR_001739017.2|CFLAR|chr2|+	715057.1	201141525	chr2:201141374-201141600	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00
NM_001005781.2|SUMO1|chr2|-	10680.3	202206482	chr2:202206171-202206803	0.05	0.03	0.03	0.03	0.03	0.01	0.02	0.03	0.04	0.03	0.02	0.03	0.05	0.03	0.03	0.03	0.03	0.02	0.02	0.05	0.02	0.03	0.03	0.01	NA	0.00	NA	0.03	0.02	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.04	0.03	0.03	0.04	0.04	0.02	0.03	0.03	0.03	0.04	0.03	0.03	0.04	0.03	0.02	0.03	0.03	0.03	0.03	0.02	0.03	0.04	0.06	0.03	0.04	0.04	0.04	0.03	0.03	0.03
NR_163943.1|SUMO1|chr2|-	16234.7	202206481	chr2:202206171-202206905	0.05	0.03	NA	0.04	0.03	NA	NA	0.03	NA	0.03	NA	0.03	0.04	0.03	NA	0.03	0.03	0.02	0.02	NA	0.01	0.03	0.03	0.01	NA	NA	NA	0.04	0.02	0.04	0.04	0.04	0.03	0.03	0.04	NA	0.02	NA	0.04	NA	NA	0.04	NA	0.03	NA	0.04	0.04	0.03	NA	0.04	0.03	0.02	0.04	NA	0.04	0.04	0.02	0.03	0.03	NA	NA	NA	NA	0.04	0.03	NA	0.03
NM_015934.5|NOP58|chr2|+	19217.9	202303537	chr2:202303386-202303661	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_014929.4|FASTKD2|chr2|+	273.5	206791874	chr2:206791683-206796189	0.04	0.03	0.04	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.03	0.04	0.13	0.15	0.13	0.03	0.03	0.04	0.03	0.03	0.04	0.04	0.03	0.03	0.18	NA	0.23	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.03	0.03	0.04	0.04	0.04	0.05	0.04	0.03	0.05	0.03	0.04	0.03	0.15	0.16	0.11	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.16	0.24	0.19	0.04	0.03	0.02	0.03	0.02	0.02
NM_004044.7|ATIC|chr2|+	383233.4	215349708	chr2:215349536-215349764	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XR_002959450.1|LOC112268430|chr2|+	447.7	215380032	chr2:215379881-215380595	NA	NA	NA	NA	0.05	0.02	0.02	NA	NA	0.02	NA	NA	0.03	0.03	0.04	0.02	0.01	NA	0.01	0.01	0.01	NA	NA	NA	0.04	0.05	0.01	NA	NA	0.05	0.03	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	NA	0.05	0.01	0.07	0.04	NA	0.04	0.06	NA	0.05	NA	NA	NA	0.02	0.03	0.03	NA	NA	0.06	NA	NA	NA
XM_024452999.1|PECR|chr2|-	5660.2	216038402	chr2:216035663-216039360	NA	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	0.00	0.01	NA	0.03	NA	NA	NA	NA	NA	NA	NA	0.00	NA	0.00	NA	NA	NA	NA	NA	NA	NA	0.01	NA	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.01	NA	0.00	0.00	0.00	0.00	0.03	0.00	0.01	NA	NA	NA	0.00	NA	0.00
NM_018441.6|PECR|chr2|-	2152.8	216039101	chr2:216038388-216039360	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10	0.17	0.21	0.19	0.19	0.14	0.12	0.14	0.16	0.14	NA	0.09	0.14	NA	0.10	NA	NA	NA	NA	NA	NA	NA	0.13	NA	0.08	NA	NA	NA	NA	NA	NA	NA	0.14	NA	0.11	0.27	0.18	0.21	0.18	0.17	0.14	0.15	NA	0.12	0.12	0.18	0.16	0.40	0.22	0.13	NA	NA	NA	0.11	NA	0.10
NM_000998.5|RPL37A|chr2|+	16300799.1	216501492	chr2:216501341-216504086	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NM_007127.3|VIL1|chr2|+	9047.8	218449519	chr2:218449223-218450251	0.02	NA	NA	0.02	NA	NA	0.02	NA	NA	0.03	NA	0.02	0.02	NA	0.03	0.03	0.02	0.02	0.03	NA	0.02	NA	NA	0.02	NA	NA	0.00	0.01	0.02	NA	NA	NA	NA	NA	NA	0.01	0.02	NA	NA	NA	NA	0.02	NA	0.03	NA	NA	0.04	0.03	NA	0.02	0.02	0.03	0.03	NA	0.02	0.03	0.02	NA	0.06	0.04	0.01	0.01	NA	0.01	0.01	NA	0.01
XM_017003488.2|CYP27A1|chr2|+	24439.3	218815062	chr2:218814911-218815293	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.94	NA	NA	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00
NM_005689.4|ABCB6|chr2|-	94648.3	219209895	chr2:219209772-219210046	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	NA	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_001319118.2|DNPEP|chr2|-	655.7	219374052	chr2:219372043-219374342	0.02	0.02	0.03	0.03	0.03	0.04	0.04	0.03	0.04	0.04	0.04	0.03	0.11	0.07	0.06	0.03	0.03	0.02	0.03	0.04	0.04	0.02	0.03	0.03	0.05	NA	0.13	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.04	0.02	0.02	0.04	0.02	0.04	0.04	0.04	0.04	0.04	0.05	0.02	0.14	0.10	0.07	0.04	0.04	0.03	0.04	0.03	0.02	0.03	0.05	0.06	0.38	0.09	0.07	0.01	0.03	0.03	0.03	0.02	0.03
NM_001374294.1|GMPPA|chr2|+	6013.6	219506849	chr2:219506698-219506989	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00
NM_001173408.2|OBSL1|chr2|-	28348.0	219561857	chr2:219561722-219562008	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	1.00	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	NA	1.00	NA	1.00	1.00	NA	NA	1.00	1.00	NA	1.00	NA	1.00	NA	NA	NA	1.00	1.00	NA	1.00	NA	NA	1.00	NA	NA
NM_005687.5|FARSB|chr2|-	5284.0	222571744	chr2:222566899-222572022	0.00	0.00	0.00	0.00	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	NA	0.00	0.00	NA	0.00	0.00	NA	NA	NA	NA	NA	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	NA	0.00	NA	0.00	0.00	0.00	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
XM_017003110.2|FARSB|chr2|-	168059.3	222571871	chr2:222571743-222572022	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	NA	NA	NA	NA	NA	NA	NA	NA	1.00	1.00	NA	1.00	1.00	NA	1.00	1.00	NA	NA	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	1.00	1.00	1.00	1.00	NA	1.00	NA	1.00	1.00	1.00	NA	NA	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
XM_005246688.2|MFF|chr2|+	6971.6	227357180	chr2:227356986-227357833	0.04	0.04	0.06	0.04	0.02	0.02	0.04	0.03	0.02	0.02	0.04	0.04	0.02	0.05	0.05	0.03	0.03	0.03	0.04	0.02	0.03	0.02	0.02	0.02	NA	NA	NA	0.03	0.03	0.01	0.02	0.03	0.02	0.06	0.04	0.04	0.04	0.05	0.04	0.04	0.04	0.03	0.03	0.04	0.03	0.03	0.04	0.05	0.06	0.04	0.05	0.04	0.04	0.04	0.04	0.03	0.03	0.02	0.05	0.09	0.05	0.03	0.04	0.02	0.03	0.02	0.03
